Time;CPU;%usr;%nice;%sys;%iowait;%irq;%soft;%steal;%guest;%gnice;%idle
20:19:43;7;78.79;0.00;1.01;0.00;0.00;0.00;0.00;0.00;0.00;20.20
20:19:44;all;99.08;0.00;0.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:44;0;97.85;0.00;2.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:44;1;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:44;2;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:44;3;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:44;4;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:44;5;97.92;0.00;2.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:44;6;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:44;7;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:45;all;99.09;0.00;0.78;0.00;0.00;0.13;0.00;0.00;0.00;0.00
20:19:45;0;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:45;1;97.92;0.00;2.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:45;2;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:45;3;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:45;4;96.91;0.00;3.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:45;5;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:45;6;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:45;7;97.94;0.00;1.03;0.00;0.00;1.03;0.00;0.00;0.00;0.00
20:19:46;all;80.31;0.00;1.53;0.00;0.00;0.00;0.00;0.00;0.00;18.16
20:19:46;0;82.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.53
20:19:46;1;95.96;0.00;1.01;0.00;0.00;0.00;0.00;0.00;0.00;3.03
20:19:46;2;52.04;0.00;2.04;0.00;0.00;0.00;0.00;0.00;0.00;45.92
20:19:46;3;86.60;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;12.37
20:19:46;4;83.67;0.00;2.04;0.00;0.00;0.00;0.00;0.00;0.00;14.29
20:19:46;5;49.48;0.00;2.06;0.00;0.00;0.00;0.00;0.00;0.00;48.45
20:19:46;6;94.85;0.00;2.06;0.00;0.00;0.00;0.00;0.00;0.00;3.09
20:19:46;7;96.97;0.00;2.02;0.00;0.00;0.00;0.00;0.00;0.00;1.01
20:19:47;all;99.34;0.00;0.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:47;0;98.96;0.00;1.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:47;1;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:47;2;98.94;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:47;3;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:47;4;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:47;5;97.87;0.00;2.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:47;6;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:47;7;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:48;all;98.97;0.00;0.91;0.00;0.00;0.13;0.00;0.00;0.00;0.00
20:19:48;0;97.94;0.00;1.03;0.00;0.00;1.03;0.00;0.00;0.00;0.00
20:19:48;1;98.97;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:48;2;98.96;0.00;1.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:48;3;98.97;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:48;4;97.96;0.00;2.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:48;5;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:48;6;98.95;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:48;7;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:49;all;85.83;0.00;1.56;0.00;0.00;0.00;0.00;0.00;0.00;12.61
20:19:49;0;81.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.56
20:19:49;1;84.54;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;14.43
20:19:49;2;87.63;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;11.34
20:19:49;3;89.47;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;9.47
20:19:49;4;86.32;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;12.63
20:19:49;5;96.88;0.00;2.08;0.00;0.00;0.00;0.00;0.00;0.00;1.04
20:19:49;6;84.54;0.00;2.06;0.00;0.00;0.00;0.00;0.00;0.00;13.40
20:19:49;7;75.79;0.00;4.21;0.00;0.00;0.00;0.00;0.00;0.00;20.00
20:19:50;all;99.21;0.00;0.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:50;0;97.94;0.00;2.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:50;1;98.94;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:50;2;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:50;3;98.94;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:50;4;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:50;5;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:50;6;98.92;0.00;1.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:50;7;98.94;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:51;all;82.60;0.00;1.69;0.00;0.00;0.26;0.00;0.00;0.00;15.45
20:19:51;0;92.78;0.00;2.06;0.00;0.00;0.00;0.00;0.00;0.00;5.15
20:19:51;1;63.16;0.00;2.11;0.00;0.00;1.05;0.00;0.00;0.00;33.68
20:19:51;2;95.74;0.00;2.13;0.00;0.00;0.00;0.00;0.00;0.00;2.13
20:19:51;3;91.67;0.00;1.04;0.00;0.00;0.00;0.00;0.00;0.00;7.29
20:19:51;4;80.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.79
20:19:51;5;74.49;0.00;4.08;0.00;0.00;0.00;0.00;0.00;0.00;21.43
20:19:51;6;73.47;0.00;2.04;0.00;0.00;1.02;0.00;0.00;0.00;23.47
20:19:51;7;89.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.42
20:19:52;all;99.61;0.00;0.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:52;0;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:52;1;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:52;2;97.83;0.00;2.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:52;3;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:52;4;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:52;5;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:52;6;98.97;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:52;7;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:53;all;98.94;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:53;0;97.85;0.00;2.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:53;1;98.92;0.00;1.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:53;2;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:53;3;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:53;4;98.97;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:53;5;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:53;6;96.84;0.00;3.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:53;7;98.97;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:54;all;80.21;0.00;1.42;0.00;0.00;0.00;0.00;0.00;0.00;18.37
20:19:54;0;86.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.54
20:19:54;1;68.75;0.00;3.12;0.00;0.00;0.00;0.00;0.00;0.00;28.12
20:19:54;2;96.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.12
20:19:54;3;84.69;0.00;3.06;0.00;0.00;0.00;0.00;0.00;0.00;12.24
20:19:54;4;78.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.28
20:19:54;5;64.29;0.00;3.06;0.00;0.00;0.00;0.00;0.00;0.00;32.65
20:19:54;6;64.29;0.00;2.04;0.00;0.00;0.00;0.00;0.00;0.00;33.67
20:19:54;7;97.94;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.06
20:19:55;all;99.34;0.00;0.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:55;0;97.89;0.00;2.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:55;1;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:55;2;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:55;3;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:55;4;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:55;5;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:55;6;96.81;0.00;3.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:55;7;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:56;all;98.86;0.00;1.00;0.00;0.00;0.14;0.00;0.00;0.00;0.00
20:19:56;0;97.70;0.00;2.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:56;1;98.88;0.00;1.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:56;2;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:56;3;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:56;4;96.55;0.00;2.30;0.00;0.00;1.15;0.00;0.00;0.00;0.00
20:19:56;5;98.88;0.00;1.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:56;6;98.85;0.00;1.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:56;7;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:57;all;84.62;0.00;2.12;0.00;0.00;0.00;0.00;0.00;0.00;13.26
20:19:57;0;71.58;0.00;2.11;0.00;0.00;0.00;0.00;0.00;0.00;26.32
20:19:57;1;93.41;0.00;1.10;0.00;0.00;0.00;0.00;0.00;0.00;5.49
20:19:57;2;92.39;0.00;3.26;0.00;0.00;0.00;0.00;0.00;0.00;4.35
20:19:57;3;91.11;0.00;2.22;0.00;0.00;0.00;0.00;0.00;0.00;6.67
20:19:57;4;75.26;0.00;2.06;0.00;0.00;0.00;0.00;0.00;0.00;22.68
20:19:57;5;98.94;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.06
20:19:57;6;86.46;0.00;2.08;0.00;0.00;0.00;0.00;0.00;0.00;11.46
20:19:57;7;69.70;0.00;4.04;0.00;0.00;0.00;0.00;0.00;0.00;26.26
20:19:58;all;99.02;0.00;0.84;0.00;0.00;0.14;0.00;0.00;0.00;0.00
20:19:58;0;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:58;1;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:58;2;97.75;0.00;1.12;0.00;0.00;1.12;0.00;0.00;0.00;0.00
20:19:58;3;97.75;0.00;2.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:58;4;97.73;0.00;2.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:58;5;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:58;6;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:58;7;98.89;0.00;1.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:59;all;98.61;0.00;1.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:59;0;98.90;0.00;1.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:59;1;95.51;0.00;4.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:59;2;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:59;3;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:59;4;98.89;0.00;1.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:59;5;96.70;0.00;3.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:59;6;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:19:59;7;98.84;0.00;1.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:00;all;92.90;0.00;1.71;0.00;0.00;0.00;0.00;0.00;0.00;5.39
20:20:00;0;96.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.12
20:20:00;1;90.53;0.00;2.11;0.00;0.00;0.00;0.00;0.00;0.00;7.37
20:20:00;2;96.81;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;2.13
20:20:00;3;96.91;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;2.06
20:20:00;4;92.47;0.00;2.15;0.00;0.00;0.00;0.00;0.00;0.00;5.38
20:20:00;5;93.68;0.00;3.16;0.00;0.00;0.00;0.00;0.00;0.00;3.16
20:20:00;6;80.41;0.00;2.06;0.00;0.00;0.00;0.00;0.00;0.00;17.53
20:20:00;7;95.74;0.00;2.13;0.00;0.00;0.00;0.00;0.00;0.00;2.13
20:20:01;all;97.49;0.00;2.09;0.00;0.00;0.00;0.00;0.00;0.00;0.42
20:20:01;0;98.89;0.00;1.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:01;1;97.80;0.00;2.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:01;2;97.70;0.00;1.15;0.00;0.00;0.00;0.00;0.00;0.00;1.15
20:20:01;3;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:01;4;98.88;0.00;1.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:01;5;96.55;0.00;2.30;0.00;0.00;0.00;0.00;0.00;0.00;1.15
20:20:01;6;96.74;0.00;3.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:01;7;93.48;0.00;5.43;0.00;0.00;0.00;0.00;0.00;0.00;1.09
20:20:02;all;98.80;0.00;1.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:02;0;98.92;0.00;1.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:02;1;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:02;2;95.70;0.00;4.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:02;3;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:02;4;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:02;5;98.96;0.00;1.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:02;6;97.87;0.00;2.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:02;7;98.91;0.00;1.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:03;all;89.60;0.00;1.04;0.00;0.00;0.00;0.00;0.00;0.00;9.36
20:20:03;0;93.75;0.00;1.04;0.00;0.00;0.00;0.00;0.00;0.00;5.21
20:20:03;1;75.26;0.00;3.09;0.00;0.00;0.00;0.00;0.00;0.00;21.65
20:20:03;2;91.58;0.00;1.05;0.00;0.00;0.00;0.00;0.00;0.00;7.37
20:20:03;3;84.21;0.00;2.11;0.00;0.00;0.00;0.00;0.00;0.00;13.68
20:20:03;4;97.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.08
20:20:03;5;87.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.37
20:20:03;6;86.60;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;12.37
20:20:03;7;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:04;all;92.89;0.00;2.64;0.00;0.00;0.53;0.00;0.00;0.00;3.95
20:20:04;0;92.63;0.00;3.16;0.00;0.00;0.00;0.00;0.00;0.00;4.21
20:20:04;1;89.36;0.00;6.38;0.00;0.00;0.00;0.00;0.00;0.00;4.26
20:20:04;2;92.55;0.00;1.06;0.00;0.00;3.19;0.00;0.00;0.00;3.19
20:20:04;3;93.81;0.00;1.03;0.00;0.00;0.00;0.00;0.00;0.00;5.15
20:20:04;4;94.62;0.00;1.08;0.00;0.00;0.00;0.00;0.00;0.00;4.30
20:20:04;5;93.55;0.00;2.15;0.00;0.00;0.00;0.00;0.00;0.00;4.30
20:20:04;6;91.58;0.00;5.26;0.00;0.00;0.00;0.00;0.00;0.00;3.16
20:20:04;7;94.90;0.00;1.02;0.00;0.00;1.02;0.00;0.00;0.00;3.06
20:20:05;all;97.34;0.00;1.73;0.00;0.00;0.93;0.00;0.00;0.00;0.00
20:20:05;0;98.94;0.00;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:05;1;98.92;0.00;1.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:05;2;92.55;0.00;2.13;0.00;0.00;5.32;0.00;0.00;0.00;0.00
20:20:05;3;97.87;0.00;2.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:05;4;97.92;0.00;1.04;0.00;0.00;1.04;0.00;0.00;0.00;0.00
20:20:05;5;94.62;0.00;4.30;0.00;0.00;1.08;0.00;0.00;0.00;0.00
20:20:05;6;97.92;0.00;2.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:05;7;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:06;all;96.64;0.00;2.28;0.00;0.00;0.81;0.00;0.00;0.00;0.27
20:20:06;0;95.51;0.00;3.37;0.00;0.00;0.00;0.00;0.00;0.00;1.12
20:20:06;1;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:06;2;89.80;0.00;3.06;0.00;0.00;6.12;0.00;0.00;0.00;1.02
20:20:06;3;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:06;4;97.85;0.00;2.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:06;5;96.74;0.00;3.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:06;6;94.68;0.00;5.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:06;7;98.91;0.00;1.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00
20:20:07;all;21.73;0.00;3.89;0.00;0.00;0.00;0.00;0.00;0.00;74.37
20:20:07;0;24.51;0.00;14.71;0.00;0.00;0.00;0.00;0.00;0.00;60.78
20:20:07;1;23.76;0.00;2.97;0.00;0.00;0.00;0.00;0.00;0.00;73.27
20:20:07;2;27.66;0.00;5.32;0.00;0.00;0.00;0.00;0.00;0.00;67.02
20:20:07;3;24.75;0.00;1.98;0.00;0.00;0.00;0.00;0.00;0.00;73.27
20:20:07;4;12.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;86.00
20:20:07;5;16.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;83.00
20:20:07;6;21.43;0.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;77.55
20:20:07;7;24.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;74.00
20:20:08;all;1.63;0.00;0.88;0.00;0.00;0.13;0.00;0.00;0.00;97.37
20:20:08;0;2.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;96.00
20:20:08;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
20:20:08;2;2.02;0.00;2.02;0.00;0.00;1.01;0.00;0.00;0.00;94.95
20:20:08;3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
20:20:08;4;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
20:20:08;5;2.97;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;96.04
20:20:08;6;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;98.00
20:20:08;7;4.08;0.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;94.90
20:20:09;all;0.62;0.00;0.75;0.00;0.00;0.00;0.00;0.00;0.00;98.62
20:20:09;0;1.98;0.00;1.98;0.00;0.00;0.00;0.00;0.00;0.00;96.04
20:20:09;1;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00
20:20:09;2;0.00;0.00;1.01;0.00;0.00;0.00;0.00;0.00;0.00;98.99
20:20:09;3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
20:20:09;4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00
20:20:09;5;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98.00
20:20:09;6;0.99;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;98.02
20:20:09;7;0.00;0.00;0.99;0.00;0.00;0.00;0.00;0.00;0.00;99.01